date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
2003/7/16,1755.656982,1737.04895,1720.81604,1702.453979,1683.157959,1647.051025,1664.119995,1648.248047,1641.300049,1604.979004,1606.130981,1601.147949,1578.319946,1587.192017,1595.234985,1591.864014,1629.368042,1665.332031,1675.666992,1658.280029,1596.758057,1613.131958,1656.530029,1734.457031,1749.645996,1709.317993,1795.090942,1790.889038,1880.175049,1894.401978,1947.290039,1914.608032,2088.585938,2113.073975,2217.945068,2328.194092,2280.512939,2359.830078,2390.648926,2369.24707,2403.350098,2453.061035,2511.888916,2534.196045,2481.960938,2465.108887,2432.289063,2280.860107,2366.066895,2338.751953,2298.749023,2339.706055,2365.306885,2396.218994,2410.446045,2410.541992,2373.416016,2474.269043,2478.613037,2479.512939,2494.904053,2471.702881,2528.931885,2510.668945,2457.698975,2517.343994,2496.689941,2551.665039,2551.547119,2514.001953,2546.934082,2440.451904,2448.396973,2462.031006,2387.26001,2432.047119,2449.467041,2503.896973,2442.940918,2502.004883,2504.01001,2502.537109,2467.541992,2463.316895,2435.850098,2395.219971,2386.35791,2357.919922,2288.856934,2163.228027,2104.278076,2103.240967,2038.741943,2017.265015,1910.574951,1964.550049
2003/7/17,1836.766968,1840.593994,1841.699951,1832.062988,1725.022949,1703.292969,1729.875,1732.894043,1693.644043,1704.037964,1747.125,1682.993042,1693.485962,1680.98999,1623.189941,1708.290039,1716.722046,1711.672974,1677.67395,1690.562012,1692.432007,1700.892944,1693.542969,1784.817017,1760.410034,1749.854004,1820.822998,1785.593018,1841.014038,1865.290039,1931.390015,2045.410034,2107.875977,2227.736084,2363.340088,2420.180908,2522.774902,2536.495117,2631.022949,2628.51709,2665.275879,2713.819092,2757.908936,2795.85791,2780.840088,2730.968018,2705.875977,2628.400879,2584.116943,2536.316895,2533.025879,2513.917969,2480.875977,2502.092041,2502.705078,2515.655029,2532.050049,2535.085938,2533.351074,2509.741943,2501.748047,2529.631104,2483.85498,2524.195068,2492.594971,2471.163086,2492.928955,2482.745117,2514.093018,2450.35498,2396.283936,2363.849121,2371.76709,2338.073975,2274.327881,2286.488037,2334.638916,2363.417969,2396.343994,2362.916016,2330.708984,2302.553955,2324.5979,2281.85498,2326.917969,2285.529053,2197.934082,2179.775879,2040.432983,1986.437988,1928.494995,1930.468994,1859.947021,1838.734009,1831.573975,1845.321045
2003/7/18,1718.526001,1717.43103,1710.602051,1694.338013,1688.619019,1685.093018,1672.130005,1648.369019,1697.547974,1693.477051,1618.776001,1635.822998,1637.498047,1603.072998,1634.675049,1555.965942,1635.63501,1623.078003,1624.238037,1592.475952,1597.322021,1646.968018,1653.666016,1682.18396,1710.97998,1709.213013,1761.005981,1721.604004,1755.333984,1786.416016,1858.641968,1869.051025,2001.276978,2103.271973,2198.75,2208.031006,2302.224121,2301.0271,2295.282959,2353.545898,2414.322998,2448.419922,2490.320068,2458.183105,2504.413086,2491.379883,2424.897949,2323.959961,2324.845947,2342.438965,2348.875977,2358.782959,2383.253906,2343.916992,2356.12793,2430.364014,2461.225098,2464.083984,2450.666992,2500.88208,2496.096924,2511.845947,2525.717041,2537.558105,2544.843018,2506.081055,2562.438965,2547.137939,2557.783936,2560.633057,2519.50293,2497.856934,2477.768066,2448.898926,2390.062988,2411.521973,2442.0979,2434.095947,2462.604004,2530.256104,2536.944092,2551.165039,2469.770996,2500.912109,2476.135986,2443.070068,2350.945068,2340.310059,2285.042969,2245.093018,2130.937988,2112.211914,2055.461914,2028.984009,2001.07605,1964.536987
2003/7/19,1929.569946,1822.13501,1843.589966,1826.199951,1778.35498,1733.374023,1724.667969,1744.557983,1743.802002,1714.687988,1651.689941,1725.166992,1670.536987,1704.546997,1655.642944,1622.906982,1699.776001,1723.077026,1719.944946,1645.603027,1681.322998,1667.598022,1660.204956,1709.161987,1699.661011,1797.96106,1750.407959,1830.385986,1802.80896,1807.715942,1885.338989,1950.494995,2031.974976,2062.927002,2216,2238.346924,2316.943115,2362.373047,2452.60791,2417.483887,2459.320068,2523.834961,2528.966064,2530.060059,2543.524902,2535.089111,2500,2474.529053,2472.059082,2498.98999,2470.055908,2479.333984,2498.612061,2526.321045,2497.62793,2513.864014,2575.544922,2616.531982,2592.052002,2531.259033,2589.577881,2543.625,2605.694092,2556.801025,2603.931885,2629.427979,2585.948975,2593.937988,2684.009033,2693.76001,2660.38208,2637.701904,2631.316895,2570.079102,2567.958008,2604.990967,2678.739014,2714.26709,2778.645996,2807.530029,2801.137939,2726.836914,2706.895996,2740.374023,2671.582031,2657.016113,2548.743896,2354.236084,2175.299072,2133.912109,2037.215942,2051.547119,1946.837036,1934.850952,1834.217041,1841.733032
2003/7/20,1803.482056,1773.015015,1720.088989,1766.348999,1674.400024,1735.771973,1749.557983,1763.879028,1689.978027,1637.23999,1685.098999,1637.11499,1670.588989,1665.634033,1683.223022,1700.57605,1645.171997,1677.535034,1599.333008,1663.360962,1636.286987,1647.567017,1686.782959,1663.506958,1707.071045,1656.612061,1741.05896,1767.543945,1763.733032,1745.026001,1742.42395,1895.531006,1896.000977,1967.375,2050.158936,2030.707031,2066.878906,2115.575928,2150.701904,2199.373047,2252.433105,2292.656006,2369.446045,2377.419922,2367.498047,2398.816895,2369.019043,2283.25708,2227.740967,2276.955078,2230.818115,2266.048096,2266.521973,2314.157959,2346.291016,2325.158936,2343.129883,2377.554932,2333.319092,2373.272949,2406.875,2357.850098,2400.368896,2376.217041,2389.291992,2385.072998,2439.820068,2441.291992,2427.988037,2516.101074,2439.113037,2428.322021,2478.852051,2417.593018,2471.193115,2454.197998,2533.114014,2500.039063,2603.25293,2686.522949,2633.966064,2668.52002,2598.866943,2570.593018,2571.237061,2526.465088,2465.935059,2499.316895,2451.826904,2391.889893,2279.254883,2174.415039,2195.288086,2090.811035,2079.950928,2048.730957
2003/7/21,1978.261963,1944.589966,1909.855957,1903.583984,1842.740967,1911.802002,1842.185059,1793.593994,1799.012939,1836.243042,1818.994995,1797.061035,1803.245972,1767.430054,1745.55603,1736.645996,1712.666016,1795.125,1788.159058,1751.696045,1682.608032,1804.531982,1753.137939,1838.227051,1831.126953,1806.055054,1844.949951,1913.817017,1948.796997,2000.160034,2064.947998,2138.004883,2239.465088,2407.72998,2468.531006,2634.697021,2705.6521,2736.471924,2791.268066,2852.875977,2857.1521,2878.701904,3011.285889,3017.204102,3011.983887,2917.22998,2899.606934,2885.318115,2822.233887,2923.284912,2901.48291,2918.322021,2888.700928,2965.753906,2878.437012,2960.054932,2881.709961,2913.395996,2954.468018,2932.816895,2867.700928,2891.207031,2892.506104,2961.141113,2915.054932,2932.150879,2924.385986,2874.153076,2883.929932,2942.843994,2859.974121,2830.868896,2801.693115,2750.594971,2806.041016,2837.870117,2804.25293,2943.033936,2998.174072,3024.105957,2995.332031,2955.13208,2923.319092,2945.75293,2918.500977,2828.250977,2803.854004,2661.14209,2597.729004,2472.032959,2358.556885,2294.074951,2269.937988,2169.178955,2167.451904,2117.664063
2003/7/22,1995.547974,2034.555054,2008.639038,2007.501953,1946.171997,1943.668945,1937.531006,1911.723022,1833.743042,1892.178955,1870.213013,1889.141968,1813.366943,1835.244019,1876.392944,1835.860962,1809.626953,1811.534058,1767.746948,1765.953003,1803.439941,1808.338013,1861.465942,1832.230957,1852.352051,1828.692993,1891.79895,1901.793945,1944.599976,1986.399048,2032.498047,2103.926025,2226.660889,2348.673096,2498.979004,2536.970947,2582.214111,2604.383057,2685.031006,2707.949951,2717.947021,2766.220947,2808.468018,2911.26709,2845.558105,2850.350098,2790.839111,2703.575928,2672.519043,2720.827881,2711.978027,2765.180908,2799.479004,2743.240967,2759.446045,2764.24292,2772.321045,2742.898926,2784.77002,2802.521973,2729.906982,2767.208008,2776.543945,2765.155029,2759.311035,2741.86499,2799.0979,2744.364014,2722.917969,2774.783936,2741.968994,2712.227051,2669.822998,2705.085938,2641.128906,2711.826904,2690.851074,2668.333984,2750.716064,2830.927002,2804.437012,2791.083984,2800.14502,2797.00708,2775.177979,2684.209961,2631.855957,2604.961914,2525.955078,2486.156982,2414.961914,2374.136963,2253.289063,2184.021973,2127.77002,2115.416992
2003/7/23,2040.121948,2107.979004,2074.813965,1995.120972,1963.301025,1867.114014,1863.636963,1900.260986,1827.487061,1875.517944,1888.765015,1881.587036,1815.307983,1864.253052,1864.188965,1850.112061,1810.745972,1866.491943,1828.025024,1815.157959,1836.55603,1763.790039,1832.746948,1837.927002,1885.828003,1941.120972,1927.603027,1896.875977,1994.079956,2019.092041,2014.020996,2179.510986,2278.458984,2478.547119,2536.344971,2654.4729,2676.144043,2665.905029,2792.13208,2815.264893,2894.173096,2921.535889,2946.956055,2979.943115,2929.618896,2954.840088,2925.471924,2810.860107,2803.447998,2874.124023,2894.185059,2831.719971,2858.954102,2915.9729,2888.611084,2876.677002,2910.096924,2958.106934,2949.113037,2953.749023,2969.825928,2932.320068,2955.219971,2920.124023,2970.889893,2941.016113,2984.323975,2908.560059,2876.97998,2933.36792,2863.616943,2842.361084,2822.245117,2815.556885,2798.23291,2771.888916,2809.956055,2929.299072,3038.284912,3076.170898,3098.538086,3066.708008,3102.339111,3096.688965,2991.207031,2986.271973,2949.986084,2918.160889,2826.894043,2730.129883,2629.324951,2607.153076,2495.158936,2433.871094,2449.449951,2370.875
2003/7/24,2249.5979,2267.948975,2237.625,2219.272949,2178.863037,2131.541992,2144.951904,2090.429932,2110.184082,2151.447021,2128.22998,2036.25,2068.750977,2016.162964,1994.552979,1995.583008,2038.27002,2021.290039,2029.860962,1987.296021,2007.717041,2015.932983,1920.348999,2032.147949,1990.39502,2020.144043,1996.814941,2068.162109,2051.269043,2202.375977,2226.458984,2368.581055,2521.960938,2662.326904,2697.112061,2832.179932,2878.708008,2932.532959,2955.709961,3042.779053,3007.309082,3119.10498,3116.295898,3105.397949,3107.898926,3120.400879,3017.424072,3008.251953,3068.304932,3070.509033,3109.418945,3101.718994,3096.275879,3129.50708,3095.2771,3106.445068,3046.748047,3060.403076,3038.073975,3033.464111,3035.189941,3042.833984,3030.120117,3103.489014,3136.586914,3116.37207,3122.698975,3031.50293,3078.236084,3040.47998,3031.691895,2940.291016,2922.975098,2998.988037,2992.397949,2984.298096,3097.730957,3148.488037,3215.308105,3295.508057,3223.38501,3200.474121,3154.726074,3220.590088,3226.700928,3193.958984,3188.75,3157.019043,2998.861084,2970.879883,2890.143066,2826.166016,2815.381104,2768.500977,2712.531982,2626.170898
2003/7/25,2515.672119,2523.978027,2499.021973,2453.957031,2390.961914,2377.664063,2364.928955,2329.310059,2291.149902,2343.6521,2272.514893,2277.625,2319.968994,2243.51001,2235.625977,2192.416016,2175.705078,2198.135986,2193.051025,2182.490967,2179.460938,2155.918945,2164.332031,2185.610107,2215.013916,2136.123047,2234.995117,2194.150879,2278.055908,2288.150879,2421.330078,2553.201904,2623.193115,2778.913086,2880.163086,2919.74292,3040.778076,3065.694092,3114.941895,3132.363037,3116.549072,3065.263916,3077.968994,3072.418945,3097.326904,3087.032959,3089.968994,3152.01709,3151.933105,3149.281006,3210.375977,3190.271973,3131.939941,3111.250977,3089.396973,3093.021973,3087.533936,3111.909912,3071.918945,3078.201904,3069.672119,3101.101074,3101.187012,3098.461914,3124.077881,3098.262939,3074.708984,3088.970947,3030.416992,3040.103027,2968.436035,2921.060059,2941.695068,2902.282959,2852.190918,2876.013916,2927.918945,3007.319092,3115.779053,3094.438965,3121.75,3102.711914,3131.321045,3171.634033,3141.925049,3155.871094,3089.353027,3120.643066,3033.312012,2940.033936,2877.558105,2819.645996,2765.815918,2797.37207,2695.094971,2659.700928
2003/7/26,2553.954102,2503.633057,2500.143066,2428.006104,2400.111084,2379.105957,2349.013916,2400.958984,2307.093018,2369.49707,2362.621094,2255.716064,2306.894043,2247.229004,2290.366943,2231.876953,2260.917969,2187.064941,2226.840088,2238.769043,2194.600098,2146.366943,2151.076904,2189.044922,2151.186035,2121.743896,2152.865967,2182.937012,2156.175049,2269.688965,2231.532959,2393.735107,2412.63501,2506.36792,2592.935059,2650.605957,2640.590088,2760.407959,2745.618896,2771.697021,2830.25,2912.030029,2961.477051,2987.666992,2971.047119,2971.616943,2959.093994,2932.125,2946.320068,2902.689941,2961.933105,2948.98999,2973.856934,3007.987061,2992.268066,3001.319092,2957.363037,2982.240967,2946.217041,2979.829102,2934.995117,2933.069092,2909.454102,2926.24707,2959.74292,2956.11792,2943.271973,2936.604004,2946.662109,2922.368896,2860.959961,2881.053955,2856.354004,2822.535889,2900.891113,2879.533936,2924.248047,2937.146973,3066.967041,3103.139893,3166.979004,3155.288086,3104.289063,3094.039063,3115.822021,3063.400879,3040.354004,2968.47998,2941.148926,2884.944092,2843.212891,2780.2229,2719.840088,2623.605957,2602.48291,2574.920898
2003/7/27,2520.783936,2452.944092,2436.355957,2418.209961,2381.718994,2364.047119,2274.763916,2292.39502,2204.985107,2194.914063,2219.695068,2215.837891,2188.954102,2152.520996,2176.326904,2117.079102,2143.202881,2126.179932,2082.350098,2114.821045,2055.608887,2102.413086,2046.187012,2041.265015,2090.645996,2034.631958,2109.256104,2085.271973,2125.437988,2157.458008,2209.283936,2264.678955,2263.371094,2361.954102,2473.998047,2552.967041,2533.663086,2622.761963,2640.943115,2694.718018,2744.522949,2787.499023,2806.086914,2856.86499,2839.160889,2851.606934,2841.022949,2832.587891,2924.055908,2966.395996,2967.551025,2947.250977,2982.686035,2994.086914,2936.843018,2953.080078,2970.191895,2904.931885,2960.99707,2917.446045,2937.011963,2936.645996,2943.272949,2948.76001,2894.25708,2874.185059,2857.968018,2914.716064,2918.284912,2938.608887,2916.666992,2876.397949,2837.135986,2764.516113,2765.996094,2842.469971,2820.319092,2926.219971,2970.269043,3091.806885,3122.38208,3154.469971,3211.414063,3133.581055,3202.595947,3147.334961,3139.147949,3101.035889,2994.812988,2974.665039,2898.957031,2837.503906,2687.77002,2730.386963,2684.645996,2640.163086
2003/7/28,2596.822998,2558.188965,2488.89502,2412.319092,2432.7229,2398.695068,2376.12207,2315.022949,2374.824951,2340.985107,2336.162109,2309.811035,2243.330078,2197.195068,2227.568115,2200.306885,2250.454102,2189.979004,2210.775879,2203.612061,2172.211914,2124.229004,2159.488037,2172.563965,2192.096924,2210.035889,2191.034912,2225.202881,2260.930908,2276.763916,2400.475098,2487.065918,2574.73999,2764.608887,2835.64502,2916.62793,2976.415039,2964.231934,3079.312012,3065.23291,3086.406006,3094.491943,3166.810059,3197.428955,3180.183105,3185.368896,3169.531006,3142.829102,3180.038086,3201.270996,3248.721924,3258.694092,3221.631104,3161.943115,3141.133057,3125.775879,3139.323975,3113.579102,3128.568115,3109.339111,3100.014893,3086.941895,3091.433105,3088.334961,3096.316895,3100.861084,3088.803955,3091.164063,3078.761963,3067.699951,3036.059082,3010.730957,2984.530029,2987.169922,2978.906982,2992.864014,3056.840088,3128.000977,3197.780029,3146.543945,3175.457031,3165.096924,3136.2229,3137.304932,3160.854004,3160.954102,3145.729004,3087.520996,3078.237061,3040.157959,3024.13208,3022.840088,2965.604004,2900.2771,2870.516113,2734.538086
2003/7/29,2751.056885,2692.398926,2676.537109,2610.321045,2611.312012,2546.471924,2551.694092,2465.414063,2491.656006,2442.711914,2491.754883,2410.8479,2414.260986,2450.040039,2420.266113,2372.814941,2370.341064,2368.62793,2364.85791,2343.214111,2281.170898,2297.173096,2276.23291,2237.13208,2281.39209,2302.038086,2268.985107,2329.353027,2319.269043,2424.460938,2452.61792,2617.701904,2726.641113,2863.756104,2922.11792,3012.291992,3051.876953,3016.945068,3098.282959,3016.636963,3109.964111,3151.037109,3139.318115,3158.108887,3148.618896,3185.595947,3205.790039,3211.24707,3231.018066,3250.258057,3195.889893,3074.73999,3067.412109,3072.345947,3095.860107,3147.519043,3157.930908,3128.748047,3130.715088,3147.290039,3138.008057,3147.830078,3149.354004,3153.218994,3159.674072,3168.24707,3152.375,3138.157959,3109.522949,3074.349121,3029.677979,2986.621094,2955.854004,2940.511963,2954.458008,2970.183105,3011.218994,3067.36792,3169.89502,3214.5979,3196.102051,3174.468994,3163.895996,3157.575928,3160.920898,3129.320068,3122.759033,3102.554932,3066.36499,3025.876953,2992.086914,2926.748047,2946.545898,2912.105957,2864.475098,2832.854004
2003/7/30,2780.774902,2761.302979,2732.066895,2682.606934,2633.431885,2548.032959,2567.889893,2530.639893,2529.743896,2483.226074,2422.621094,2473.280029,2392.946045,2423.175049,2424.336914,2381.172119,2348.331055,2402.479004,2337.73291,2350.508057,2304.302979,2240.468018,2221.655029,2285.518066,2301.018066,2241.116943,2319.894043,2346.125977,2359.477051,2350.184082,2444.176025,2566.528076,2686.398926,2767.342041,2915.39502,2963.070068,3028.98999,3052.093018,3125.404053,3148.281982,3200.24292,3176.237061,3200.946045,3266.225098,3284.98999,3278.102051,3273.926025,3235.478027,3280.750977,3304.89502,3332.925049,3278.831055,3332.454102,3314.409912,3251.549072,3250.488037,3244.35791,3229.077881,3218.485107,3221.693115,3203.75293,3214.887939,3218.450928,3221.730957,3211.573975,3192.446045,3185.373047,3150.486084,3133.594971,3131.663086,3043.471924,2981.303955,3013.793945,3029.829102,3024.559082,3015.73291,3089.337891,3148.077881,3256.647949,3308.379883,3407.089111,3364.531982,3423.292969,3355.062988,3361.102051,3296.62793,3320.825928,3273.705078,3190.281982,3119.450928,3044.020996,3023.927002,2980.012939,2921.064941,2844.61792,2843.162109
2003/7/31,2741.430908,2696.927979,2715.509033,2647.262939,2568,2596.388916,2539.141113,2511.5979,2537.691895,2482.863037,2489.759033,2425.75,2420.815918,2428.86499,2412.913086,2360.331055,2390.172119,2449.279053,2350.641113,2346.240967,2389.88208,2263.101074,2278.547119,2254.487061,2257.459961,2326.580078,2247.860107,2348.159912,2343.077881,2368.659912,2475.695068,2622.690918,2676.274902,2801.285889,2917.308105,2972.518066,3043.335938,3088.169922,3169.039063,3217.321045,3211.782959,3268.64209,3292.874023,3343.163086,3354.927002,3328.36499,3241.906982,3200.383057,3225.345947,3226.834961,3157.221924,3139.454102,3100.11792,3089.816895,3071.689941,3079.871094,3085.781982,3083.535889,3099.218994,3119.981934,3124.665039,3136.904053,3135.650879,3159.358887,3141.336914,3146.478027,3106.355957,3124.87793,3140.218018,3131.907959,3099.364014,3047.916016,3035.198975,3037.644043,3035.764893,3078.294922,3131.774902,3204.309082,3266.570068,3227.268066,3186.344971,3211.542969,3227.61792,3251.233887,3219.649902,3234.933105,3230.407959,3179.863037,3112.554932,3019.687988,2955.792969,3010.591064,2990.449951,2880.395996,2850.938965,2866.559082
2003/8/1,2749.76001,2775.125977,2704.181885,2661.481934,2597.197021,2625.261963,2554.011963,2575.510986,2496.61499,2562.243896,2540.113037,2507.552002,2434.678955,2461.75293,2452.60498,2443.549072,2370.020996,2394.503906,2389.925049,2303.019043,2302.75708,2314.875,2233.549072,2292.314941,2279.583984,2287.329102,2266.818115,2318.637939,2347.430908,2362.26709,2464.593994,2553.261963,2698.304932,2784.947021,2908.822998,2938.143066,3034.919922,3074.968994,2879.633057,3037.264893,3062.190918,3090.26001,3110.180908,3145.785889,3117.574951,3116.818115,3137.056885,3160.729004,3168.720947,3234.773926,3119.044922,3078.718994,3093.112061,3104.504883,3087.079102,3092.356934,3142.961914,3138.583008,3116.433105,3120,3111.322998,3100.835938,3126.9021,3125.444092,3135.954102,3132.134033,3126.500977,3140.218018,3128.832031,3129.679932,3084.754883,3030.858887,3006.058105,2983.746094,3001.018066,3039.549072,3067.319092,3142.717041,3222.458984,3195.625977,3198.805908,3216.705078,3211.949951,3181.355957,3184.605957,3188.996094,3175.941895,3182.635986,3141.708984,3109.332031,3059.50708,3013.49292,2955.106934,2915.041992,2896.899902,2869.091064
2003/8/2,2838.579102,2771.396973,2770.14502,2739.9021,2681.551025,2666.323975,2616.735107,2626.760986,2629.971924,2529.395996,2595.634033,2496.707031,2519.145996,2482.095947,2521.7229,2529.048096,2428.64209,2487.964111,2442.720947,2469.768066,2360.211914,2385.236084,2371.773926,2327.177002,2316.638916,2331.471924,2345.699951,2373.63501,2309.458008,2450.714111,2494.129883,2542.358887,2588.991943,2636.589111,2762.584961,2848.24292,2843.645996,2950.089111,2968.650879,3015.22998,3070.791016,3053.934082,3069.758057,3110.501953,3123.170898,3108.273926,3103.089111,3118.8479,3133.106934,3152.457031,3159.343018,3180.457031,3103.427002,3068.944092,3070.839111,3066.346924,3049.353027,3048.931885,3005.7229,2983.541016,3023.987061,2993.940918,2894.209961,2814.858887,2872.783936,2857.831055,2835.053955,2772.441895,2802.308105,2815.730957,2787.343994,2751.955078,2778.793945,2777.559082,2805.469971,2818.035889,2890.496094,3003.574951,3124.875,3105.550049,3169.61499,3111.329102,3149.593994,3150.950928,3165.664063,3115.221924,3173.841064,3163.887939,3131.603027,3067.928955,3026.422119,2928.352051,2875.479004,2847.75,2733.669922,2724.26001
2003/8/3,2702.5271,2634.275879,2558.408936,2538.922119,2536.01709,2459.450928,2469.36499,2389.051025,2355.125,2336.425049,2360.531006,2337.809082,2312.947998,2377.940918,2359.136963,2304.217041,2318.927979,2369.516113,2281.89209,2336.399902,2294.01709,2228.144043,2274.587891,2177.27002,2225.695068,2263.89209,2232.304932,2262.556885,2279.240967,2322.64502,2294.799072,2433.075928,2444.184082,2558.754883,2631.904053,2677.531006,2788.287109,2775.210938,2915.719971,2916.4729,3002.845947,2962.533936,3105.876953,3091.693115,3110.198975,3136.320068,3118.542969,3104.978027,3063.083984,3139.934082,3122.677002,3104.849121,2956.725098,2848.49707,2660.733887,2547.875,2517.653076,2442.553955,2455.5271,2467.020996,2470.123047,2448.269043,2353.5,2420.26709,2378.560059,2414.996094,2400.071045,2404.968994,2450.118896,2448.966064,2462.599121,2529.509033,2475.504883,2525.611084,2485.427002,2515.406006,2522.644043,2631.60791,2676.266113,2708.395996,2657.100098,2697.093018,2645.259033,2696.88501,2650.569092,2619.784912,2636.562988,2571.468994,2563.10791,2464.226074,2462.979004,2397.476074,2411.187012,2323.212891,2303.387939,2219.094971
2003/8/4,2206.284912,2183.387939,2187.739014,2067.510986,2025.21106,2065.14209,2051.559082,2026.416016,1953.625,2010.321045,2033.91394,1987.395996,1910.751953,1968.862061,1907.43103,1957.588989,1978.213013,2010.313965,1920.253052,1938.333984,1936.062988,1914.222046,1971.780029,1991.758057,1982.511963,2002.369019,2027.738037,2036.514038,2057.705078,2145.586914,2164.700928,2310.825928,2387.216064,2436.258057,2553.297119,2619.077881,2712.941895,2726.419922,2756.069092,2795.570068,2867.553955,2947.236084,2937.408936,2950.552002,2956.231934,2956.4021,2972.391113,2929.670898,2974.949951,2912.946045,2927.684082,2929.074951,2918.10791,3003.38208,2972.829102,2987.968994,2955.923096,3015.793945,3010.224121,3022.822021,2951.071045,3026.415039,2990.870117,3010.302979,2965.841064,2947.583984,2937.476074,2990.173096,2892.469971,2882.200928,2861.644043,2773.961914,2731.191895,2682.243896,2714.090088,2686.073975,2705.070068,2743.925049,2908.143066,2901.220947,2968.784912,2966.39502,2921.87207,2920.216064,2915.480957,2942.826904,2828.275879,2810.887939,2671.121094,2617.945068,2505.601074,2475.178955,2385.849121,2377.741943,2302.945068,2286.641113
2003/8/5,2243.649902,2196.446045,2187.468994,2158.540039,2071.720947,2107.548096,2078.900879,2064.907959,2055.60791,1994.625977,2014.337036,1994.209961,1994.972046,2007.979004,1998.255981,1980.248047,2015.958008,2020.515991,1959.345947,1965.922974,2012.010986,2011.94104,1961.990967,2010.953979,2073.145996,2036.33606,2070.302979,2159.914063,2219.741943,2264.599121,2312.738037,2460.12793,2504.729004,2595.227051,2700.780029,2825.898926,2823.625,2863.97998,2905.987061,2996.274902,2979.781982,3035.813965,3063.685059,3103.008057,3056.032959,3057.509033,3098.964111,3102.959961,3121.24292,3158.197998,3120.408936,3191.303955,3112.86499,3158.196045,3098.049072,3137.291016,3091.820068,3129.716064,3119.924072,3098.322021,3067.110107,3058.811035,3086.61499,3104.511963,3074.450928,3043.293945,3072.342041,3077.259033,2981.721924,3001.583008,2971.003906,2918.311035,2814.879883,2787.791016,2774.068115,2803.246094,2757.312988,2880.403076,3005.259033,3075.816895,3077.586914,3041.148926,3086.243896,2999.297119,3012.560059,3015.084961,2970.839111,2861.250977,2854.096924,2814.940918,2692.518066,2611.008057,2583.562988,2550.958008,2481.112061,2442.308105
2003/8/6,2375.697021,2309.783936,2356.893066,2274.356934,2250.905029,2178.458008,2201.969971,2139.603027,2130.189941,2105.256104,2103.471924,2074.198975,2052.770996,2060.934082,2073.363037,2003.562012,2020.121948,1971.583984,2038.812988,2046.650024,2026.916016,1950.814941,2051.903076,2079.758057,2024.748047,2065.395996,2063.533936,2128.60791,2123.854004,2216.854004,2235.650879,2372.579102,2433.930908,2598.2229,2698.044922,2755.653076,2826.324951,2809.028076,2853.141113,2962.469971,3001.962891,3059.620117,3076.038086,3104.678955,3099.75708,3067.696045,3000.968994,2955.957031,3015.187988,3065.863037,3035.330078,3093.069092,3102.019043,3061.935059,3068.937012,3097.552979,3057.014893,3054.419922,3031.908936,3021.14502,3101.936035,3050.86499,3088.586914,3079.202881,3056.180908,3035.087891,3010.384033,3031.065918,3045.498047,2994.311035,2954.362061,2924.304932,2926.528076,2827.849121,2842.645996,2883.139893,2904.623047,2983.745117,3014.444092,3086.391113,3104.14209,3134.241943,3165.435059,3169.638916,3142.519043,3118.581055,3121.809082,3069.693115,3019.991943,2912.169922,2862.645996,2834.008057,2795.145996,2739.36499,2643.810059,2638.281982
2003/8/7,2580.815918,2540.861084,2470.727051,2478.291016,2372.898926,2390.995117,2391.547119,2316.756104,2343.108887,2321.631104,2282.218018,2206.545898,2202.062988,2263.282959,2255.824951,2234.360107,2161.249023,2256.951904,2161.60498,2194.64209,2188.167969,2145.625,2205.269043,2161.4729,2194.400879,2166.293945,2222.738037,2228.068115,2297.995117,2299.032959,2388.147949,2562.98999,2652.156006,2714.051025,2909.274902,2893.329102,3023.51001,3034.052979,3104.959961,3152.769043,3155.948975,3135.220947,3180.426025,3180.792969,3165.845947,3139.345947,3115.718994,3133.929932,3114.260986,3140.410889,3158.930908,3169.884033,3150.914063,3092.944092,3066.143066,3060.312988,3058.927979,3046.638916,3051.374023,3044,3064.88501,3058.393066,3055.294922,3057.143066,3073.659912,3066.188965,3071.958008,3058.047119,3030.26001,3061,3038.909912,2978.041992,2918.334961,2958.547119,2924.785889,2979.639893,2961.205078,3104.477051,3183.37207,3184.278076,3198.426025,3201.683105,3225.36499,3279.636963,3288.829102,3210.812988,3149.793945,3138.666992,3078.177002,2976.677979,2914.737061,2863.842041,2815.00293,2775.508057,2661.462891,2682.383057
